spearman,r2,rmse,mae,prediction_sd,observed_sd,sd_ratio,calibration_slope,calibration_intercept,cohort,held_out_donor,target,n_cells,noncognate_spearman,specificity_delta,passes_hard_gate,passes_exploratory_gate
0.06024283128199994,-1.871824899150409,0.3912276711520167,0.31572051718210575,0.23580057820847966,0.23086100723711964,1.0213962982769391,0.05755258976979408,0.6130765923593676,GSE199219,CID4664,CD19,2223,-0.055568893987956794,0.11581172526995673,False,False
0.006029344558111086,-6.720293826103506,0.47302315865889927,0.43314990384647784,0.12564269859348678,0.17024152033846682,0.7380261780069246,0.017924481295968,0.08626055780083479,GSE199219,CID3838,CD56,1635,0.024239971820000056,-0.01821062726188897,False,False
0.010854978411880333,-1.7400582971997638,0.4316662042943627,0.3610555247531095,0.12630664982788306,0.260776316788828,0.4843486225406118,0.024062433026523174,0.5005058301780503,GSE199219,CID4040,CD56,1957,0.02390014869372067,-0.013045170281840338,False,False
0.03367218638746865,-1.199201094708382,0.22850896918719754,0.18137165455019347,0.17095328221020326,0.15408869592771374,1.1094472646481546,0.03133114101018699,0.2999377449171378,GSE199219,CID4497,CD56,352,0.03682747314253578,-0.003155286755067134,False,False
0.02929585317815946,-0.6945675964096834,0.4582861508371695,0.3990346703551194,0.10860771358908244,0.35205237989354754,0.3084987342563141,0.2179029945392731,0.07532997366770014,GSE199219,CID4513,CD56,661,-0.022777683513817867,0.052073536691977326,False,False
-0.07101828911790253,-0.6002231040784451,0.24062658392579597,0.19292636066826319,0.13077249288159512,0.1902187561037387,0.6874847441977612,-0.1306027914084861,0.5165522472409361,GSE199219,CID4660,CD56,319,0.10802071627136689,-0.17903900538926942,False,False
-0.009897499604033211,-1.2005984666944016,0.28327360341747865,0.22615615053721674,0.1481205201240729,0.1909570531759311,0.7756745177021958,-0.014235632324342376,0.4669104862082906,GSE199219,CID4664,CD56,2223,0.03909473612628069,-0.0489922357303139,False,False
0.20902151665723098,-0.06201121453134095,0.5062980446673891,0.37879891307710767,0.1803444861712284,0.49129426975422547,0.36708037783841324,0.6090315392613624,0.27947764742576486,GSE199219,CID3838,HLA-DR,1635,0.1094662860160961,0.09955523064113488,False,False
0.05804928334333335,-1.4998241701779498,0.4072842811876061,0.3310299996078219,0.24036429759648176,0.2575982555978335,0.9330975360785918,0.06529984814235469,0.19370159944343968,GSE199219,CID4040,HLA-DR,1957,0.005683650212965089,0.05236563313036826,False,False
0.14887406424233618,-3.574739766723561,0.6201621943066569,0.5360942860305007,0.23074022231740576,0.2899493173034447,0.7957950184649891,0.2766847916100244,0.6479875316234328,GSE199219,CID4497,HLA-DR,352,-0.05759600802093719,0.20647007226327335,False,False
0.3255830961914435,-1.0002055361077198,0.6772495322552623,0.5646741343565327,0.1705427020890623,0.47886313152921023,0.3561408069659657,0.9481850969894942,0.5325394585714305,GSE199219,CID4513,HLA-DR,661,0.047230747860934424,0.27835234833050904,False,False
0.14886295205498448,-0.5534967864388889,0.2802830089758041,0.22058347683974686,0.22552563420251676,0.224875215015066,1.0028923560446943,0.2340727114149353,0.4009590033611231,GSE199219,CID4660,HLA-DR,319,-0.032685426154847104,0.18154837820983158,False,False
0.1973954872629924,-1.180230743279405,0.38623379525885065,0.30472478491589977,0.290073604174729,0.26157669126361416,1.1089428602122502,0.20728218234735993,0.37611607910298606,GSE199219,CID4664,HLA-DR,2223,0.050964346182736896,0.14643114108025548,False,False
