spearman,r2,rmse,prediction_observed_sd_ratio,calibration_slope,source,target,control,n_cells,n_participants,participant_id
0.2908133907038034,0.06862032413482666,0.6924143408738067,0.23233192408150788,1.280253091097079,GSE334503,CD11b,cognate,5100,,HS28
0.3245870754341004,0.07531857490539551,0.6799429051888927,0.2601616591284129,1.2334746581092753,GSE334503,CD11b,cognate,5338,,HS30
0.26613721937514173,0.06468158960342407,0.6566154053047146,0.24759387487411902,1.1004261761882823,GSE334503,CD11b,cognate,4821,,HS32
0.24530852058606736,0.029984891414642334,0.6742896227313462,0.21459581568174735,1.0604844549499697,GSE334503,CD11b,cognate,4619,,HS46
0.2969141229880783,-0.062221407890319824,0.6961565787820647,0.23352587534498637,1.2751917440301466,GSE334503,CD11b,cognate,4185,,HS47
0.31388858831799005,0.0812075138092041,0.7184293280390193,0.23504262272189141,1.2386647607276764,GSE334503,CD11b,cognate,4761,,HS6
0.34961160283934506,0.08568328619003296,0.6843757951636028,0.23798705216584082,1.4314052166920537,GSE334503,CD11b,cognate,5350,,HS68
0.2644583402084904,-0.009918451309204102,0.6738330785596909,0.23240320611076526,1.1064329368396637,GSE334503,CD11b,cognate,4783,,HS75
0.3085239434753979,0.08152234554290771,0.7622474205171124,0.23712162662341482,1.2427605823265098,GSE334503,CD11b,cognate,4613,,HS86
0.3363440684891578,0.08255600929260254,0.6892294372269642,0.25373241579207595,1.2567387769371103,GSE334503,CD11b,cognate,5422,,HS88
0.3177891919912708,0.04792732000350952,0.7485365895595377,0.20256598132810405,1.5858703500563562,GSE334503,CD11b,cognate,3835,,HS93
0.2763382769843684,0.01093381643295288,0.7222646528601616,0.24709170771374245,1.1641404104921709,GSE334503,CD11b,cognate,5077,,HS94
-0.010601411500761132,-0.16618704795837402,0.6313663724764106,0.03565084297507012,0.291567114203262,GSE334503,CD103 (Integrin αE),cognate,84177,17.0,
-0.09579899394880884,-3.246983051300049,1.4025064443076414,0.030626866813150702,-2.9186192304424843,GSE334503,CD103 (Integrin αE),noncognate,84177,17.0,
-0.0161504476505625,-0.2281341552734375,0.5939432130956505,0.04105572490614124,0.3091316947943287,GSE334503,CD103 (Integrin αE),cognate,5577,,HS10
0.0041529367746003494,-0.1411045789718628,0.5898473878457768,0.03479384607928097,0.1987953566116755,GSE334503,CD103 (Integrin αE),cognate,5436,,HS12
-0.011323963910868222,-0.3748894929885864,0.5936188301959447,0.03895460671966635,-0.26995051449278173,GSE334503,CD103 (Integrin αE),cognate,4385,,HS16
-0.026613593077094228,-0.13816606998443604,0.6076498063938345,0.037178535455936794,0.4736747486442881,GSE334503,CD103 (Integrin αE),cognate,6170,,HS22
-0.015572539700316421,-0.10042035579681396,0.7202419883655837,0.03346493291193515,1.015229242215487,GSE334503,CD103 (Integrin αE),cognate,4705,,HS24
-0.012075865278832025,-0.11095738410949707,0.6160515338734022,0.034894141859028394,-0.06459580575481136,GSE334503,CD103 (Integrin αE),cognate,5100,,HS28
-0.012486544792386976,-0.17547118663787842,0.6390007875300346,0.0363331999245562,-0.10039722735788657,GSE334503,CD103 (Integrin αE),cognate,5338,,HS30
0.016802910364512178,-0.11631655693054199,0.579617121246606,0.03422585482308676,1.0237781530990724,GSE334503,CD103 (Integrin αE),cognate,4821,,HS32
-0.009290115634322249,-0.2007904052734375,0.5926659123593276,0.03839431038113844,0.0606350066996471,GSE334503,CD103 (Integrin αE),cognate,4619,,HS46
0.028854565664168177,-0.02915823459625244,0.8759528489661461,0.022857488194074845,3.290436342950327,GSE334503,CD103 (Integrin αE),cognate,4185,,HS47
-0.02471234353767051,-0.3055574893951416,0.6111828079815912,0.041110613168230864,-0.40437503956890547,GSE334503,CD103 (Integrin αE),cognate,4761,,HS6
-0.02783329831416147,-0.20018434524536133,0.597728924290788,0.03787807561668007,-0.6303012457328975,GSE334503,CD103 (Integrin αE),cognate,5350,,HS68
-0.01342869179469733,-0.13363802433013916,0.6341871002111794,0.03804843358370283,0.3739992070601943,GSE334503,CD103 (Integrin αE),cognate,4783,,HS75
0.005270253608908527,-0.25338149070739746,0.613989184518857,0.03783658198170802,0.6913767239077895,GSE334503,CD103 (Integrin αE),cognate,4613,,HS86
-0.017264590322767958,-0.1452493667602539,0.6280019430825976,0.03355892158861301,0.019776777710471757,GSE334503,CD103 (Integrin αE),cognate,5422,,HS88
-0.011175662749263833,-0.2862337827682495,0.6242306742764582,0.03539479491349826,-0.10448702473639247,GSE334503,CD103 (Integrin αE),cognate,3835,,HS93
-0.011442703487046745,-0.2983841896057129,0.6082660169675875,0.04041737308692889,-0.01975959227891432,GSE334503,CD103 (Integrin αE),cognate,5077,,HS94
0.10775688695233737,-0.17503249645233154,0.5778185831413024,0.12161988163568493,1.9854157114443687,GSE334503,CD303 (BDCA-2),cognate,84177,17.0,
-0.026514708870073803,-0.19363737106323242,0.7397977401783449,0.09574021080095207,-0.28713877568348917,GSE334503,CD303 (BDCA-2),noncognate,84177,17.0,
0.08524925887303304,-0.2456876039505005,0.5837707639183001,0.08763087858949976,2.4198125726236555,GSE334503,CD303 (BDCA-2),cognate,5577,,HS10
0.09904730547298848,-0.05847334861755371,0.5526569972789523,0.10174550078731298,2.1046188092988847,GSE334503,CD303 (BDCA-2),cognate,5436,,HS12
0.11113387342465537,-0.2898242473602295,0.6058351208119563,0.22736994471219357,1.3505207926581428,GSE334503,CD303 (BDCA-2),cognate,4385,,HS16
0.14435499654619732,-0.13379883766174316,0.5722848413775807,0.14139830818151805,1.8189467886050827,GSE334503,CD303 (BDCA-2),cognate,6170,,HS22
0.07491552927836752,-0.2857694625854492,0.6014107847253387,0.07686498599571988,2.781464548690866,GSE334503,CD303 (BDCA-2),cognate,4705,,HS24
0.12631972519753787,-0.04339289665222168,0.5367727993732289,0.1327624382649324,1.947328312813896,GSE334503,CD303 (BDCA-2),cognate,5100,,HS28
0.09300399258825029,-0.2329854965209961,0.5801659462979184,0.06137125660176923,3.3323201294329854,GSE334503,CD303 (BDCA-2),cognate,5338,,HS30
0.06947423456832719,-0.10448217391967773,0.5374563864822944,0.07722028155004976,1.7412070589013418,GSE334503,CD303 (BDCA-2),cognate,4821,,HS32
0.09924498345434635,-0.1915990114212036,0.5834255287564571,0.06976701814247735,3.29798318634276,GSE334503,CD303 (BDCA-2),cognate,4619,,HS46
0.07646278321924566,-0.30288243293762207,0.5931845281171001,0.08739227885279731,2.434511314766237,GSE334503,CD303 (BDCA-2),cognate,4185,,HS47
0.14632871221486032,-0.13582313060760498,0.5815088885079813,0.16938780080422014,1.975830176930967,GSE334503,CD303 (BDCA-2),cognate,4761,,HS6
0.13408141591293954,-0.06317305564880371,0.555741450547298,0.15419614674893553,1.9668268193647478,GSE334503,CD303 (BDCA-2),cognate,5350,,HS68
0.12798954445324462,-0.16749787330627441,0.5690450301361324,0.10695140362637764,2.477486333864393,GSE334503,CD303 (BDCA-2),cognate,4783,,HS75
0.10503510779086603,-0.34764277935028076,0.6006725465927416,0.1129024445312239,2.247266713657767,GSE334503,CD303 (BDCA-2),cognate,4613,,HS86
0.11575196695002227,-0.12253451347351074,0.5743050542837177,0.15461787788890036,1.7036312938717435,GSE334503,CD303 (BDCA-2),cognate,5422,,HS88
0.06976788873861478,-0.2979196310043335,0.5962985455645758,0.06663728421664217,3.040469666203308,GSE334503,CD303 (BDCA-2),cognate,3835,,HS93
0.10191512438132631,-0.2611809968948364,0.6086329318987151,0.09445484060062227,2.8634097894542743,GSE334503,CD303 (BDCA-2),cognate,5077,,HS94
0.17394548331810905,-0.27386999130249023,0.8136504171822936,0.2654070145754728,1.2188499347448205,GSE334503,CD1c,cognate,84177,17.0,
-0.009745298954557051,-8.893072128295898,1.2250812114343175,0.4912339732982993,-0.019276059279021155,GSE334503,CD1c,noncognate,84177,17.0,
0.20967878007738516,-0.03934121131896973,0.8677579361078184,0.230992121491547,1.2892531062849317,GSE334503,CD1c,cognate,5577,,HS10
0.15217193250185573,-0.222090482711792,0.6979404677892199,0.36470524092705864,1.0701583545035145,GSE334503,CD1c,cognate,5436,,HS12
0.12705859329337213,-0.6811193227767944,0.8517892168252365,0.22224248004365166,1.2812124049735854,GSE334503,CD1c,cognate,4385,,HS16
0.17586162509217618,-0.32273101806640625,0.7891799159550734,0.3415390424581678,0.9894964393286829,GSE334503,CD1c,cognate,6170,,HS22
0.1821737234237106,-0.2826206684112549,0.866249780310841,0.27765486794625366,1.3105535620219062,GSE334503,CD1c,cognate,4705,,HS24
0.17481224560170885,-0.19003748893737793,0.7668371531032029,0.17707388603891974,1.4642798133592447,GSE334503,CD1c,cognate,5100,,HS28
0.18228088865969844,-0.2754344940185547,0.8139451086881891,0.17908401327857382,1.7683944698617584,GSE334503,CD1c,cognate,5338,,HS30
0.166301150559074,-0.2802630662918091,0.7201461086771663,0.32596965037726083,0.9949681039366113,GSE334503,CD1c,cognate,4821,,HS32
0.1714584300018362,-0.1520380973815918,0.8077222762643917,0.26861942248777654,1.4002555287574183,GSE334503,CD1c,cognate,4619,,HS46
0.23899042972585702,-0.01624000072479248,0.9309024085287952,0.31854974908435657,1.081076616663959,GSE334503,CD1c,cognate,4185,,HS47
0.1691095259812788,-0.37906503677368164,0.8301839962929654,0.2090571452901951,1.6055310898360888,GSE334503,CD1c,cognate,4761,,HS6
0.16165043049095268,-0.2421966791152954,0.8056066134228714,0.21898895854337017,1.391664691523434,GSE334503,CD1c,cognate,5350,,HS68
0.1454636408739094,-0.4403104782104492,0.7890220102931544,0.1922136422953185,1.437743036928696,GSE334503,CD1c,cognate,4783,,HS75
0.2139369397232962,-0.407126784324646,0.8457935099943806,0.3791207619954589,1.0747609563991696,GSE334503,CD1c,cognate,4613,,HS86
0.1533524122156798,-0.46619415283203125,0.7644839054980781,0.29050466496871236,1.1659609849052068,GSE334503,CD1c,cognate,5422,,HS88
0.17168291774762698,-0.32985520362854004,0.8791004559743647,0.18539570379916337,1.583433422061698,GSE334503,CD1c,cognate,3835,,HS93
0.14101401465535035,-0.6646060943603516,0.8285850470638141,0.21181803281457634,1.3504342692415883,GSE334503,CD1c,cognate,5077,,HS94
0.22147255690694242,-0.25207245349884033,0.739747342653133,0.028014240758832746,7.611221713358268,GSE334503,CD196 (CCR6),cognate,84177,17.0,
-0.053949341498161954,-3.2126669883728027,1.1322656824428696,0.033572042294335275,-1.3273750111877192,GSE334503,CD196 (CCR6),noncognate,84177,17.0,
0.1717960469441376,-0.22414088249206543,0.7489638721400971,0.023114672207196298,6.589859265681983,GSE334503,CD196 (CCR6),cognate,5577,,HS10
0.16869840199350558,-0.10062539577484131,0.6582652212672906,0.02889164598871483,5.859953724453364,GSE334503,CD196 (CCR6),cognate,5436,,HS12
0.23912059580130604,-0.4491323232650757,0.8391306133789986,0.019023889831704856,13.427775862562884,GSE334503,CD196 (CCR6),cognate,4385,,HS16
0.2332680211881804,-0.3181588649749756,0.7045824416651424,0.0401992183504965,4.949329960381262,GSE334503,CD196 (CCR6),cognate,6170,,HS22
0.3424503704851592,-0.1664900779724121,0.795107358245328,0.03534384800251573,9.057570074111325,GSE334503,CD196 (CCR6),cognate,4705,,HS24
0.19874713997720173,-0.05656278133392334,0.6649526576349266,0.02629254351360767,6.8774169834036725,GSE334503,CD196 (CCR6),cognate,5100,,HS28
0.20773660881604575,-0.2487199306488037,0.7194200792282132,0.025557144481308837,8.066445767957104,GSE334503,CD196 (CCR6),cognate,5338,,HS30
0.19850411278390595,-0.11292374134063721,0.6677903723542837,0.02175244223931125,9.233930925566886,GSE334503,CD196 (CCR6),cognate,4821,,HS32
0.13074163181647852,-0.3899470567703247,0.7125819543920255,0.027050685292668582,4.46905955219204,GSE334503,CD196 (CCR6),cognate,4619,,HS46
0.2999775696249018,-0.012947916984558105,0.7679060606725135,0.03351653475093046,8.544194584386906,GSE334503,CD196 (CCR6),cognate,4185,,HS47
0.19929608506601798,-0.4139111042022705,0.7484591470984476,0.022067384731443193,9.417220915983506,GSE334503,CD196 (CCR6),cognate,4761,,HS6
0.20209670695018186,-0.29278695583343506,0.7195577229321614,0.028067481130669817,6.64439161742603,GSE334503,CD196 (CCR6),cognate,5350,,HS68
0.17609398832251305,-0.4920682907104492,0.7432647115596772,0.026213140143566245,6.681444464029756,GSE334503,CD196 (CCR6),cognate,4783,,HS75
0.24228480851845777,-0.5617492198944092,0.8594576362413099,0.027877298188507097,9.032699085373917,GSE334503,CD196 (CCR6),cognate,4613,,HS86
0.13111018174771544,-0.5103869438171387,0.7062385499076687,0.02239128564396189,6.058937936840925,GSE334503,CD196 (CCR6),cognate,5422,,HS88
0.24742965759946586,-0.2090514898300171,0.8070587109217044,0.025502530676422205,9.129032922422578,GSE334503,CD196 (CCR6),cognate,3835,,HS93
0.25079846846691417,-0.399713397026062,0.7406109579179606,0.033170219346997834,7.680691817749536,GSE334503,CD196 (CCR6),cognate,5077,,HS94
0.4381047470257575,0.05308634042739868,1.0858118547163078,0.2478894884667035,1.434158942138022,GSE334503,CD27,cognate,84177,17.0,
0.4381047470257575,0.05308634042739868,1.0858118547163078,0.2478894884667035,1.434158942138022,GSE334503,CD27,noncognate,84177,17.0,
0.4339779589231166,-0.21256768703460693,1.0902908665923599,0.2853965285287628,1.2005417107552374,GSE334503,CD27,cognate,5577,,HS10
0.3727458676722903,0.08595657348632812,1.0391836454283627,0.25703022806688713,1.163482602237877,GSE334503,CD27,cognate,5436,,HS12
0.5980592593833444,0.03226131200790405,1.2223854130594851,0.2767466298452046,1.812267505491416,GSE334503,CD27,cognate,4385,,HS16
0.4029567137415647,0.09156692028045654,0.9744817921643727,0.24979738568950077,1.3751324046553153,GSE334503,CD27,cognate,6170,,HS22
0.38200030848796246,-0.05613899230957031,1.128138772980789,0.19250490005878224,1.5753435323782792,GSE334503,CD27,cognate,4705,,HS24
0.48356727914274983,0.05590856075286865,1.0048882101523826,0.292315063980427,1.374889938526063,GSE334503,CD27,cognate,5100,,HS28
0.4358528328526265,0.07525348663330078,1.082144335404483,0.23927071816298212,1.5341630953691558,GSE334503,CD27,cognate,5338,,HS30
0.4070712539414734,0.054632365703582764,1.0438601224449149,0.2077735443645446,1.669563862920397,GSE334503,CD27,cognate,4821,,HS32
0.3631884936589405,0.05225294828414917,1.0048996578246718,0.2251866214388242,1.3137415170156108,GSE334503,CD27,cognate,4619,,HS46
0.45033122729929603,0.03174465894699097,1.0754671368191264,0.2401451664958075,1.6003460845148,GSE334503,CD27,cognate,4185,,HS47
0.5072794589140921,0.039908766746520996,1.172350214925494,0.21994015065905115,1.9439444279581113,GSE334503,CD27,cognate,4761,,HS6
0.365871231973575,0.09112989902496338,1.026778439087298,0.22568500019148305,1.4174248184314229,GSE334503,CD27,cognate,5350,,HS68
0.35024221728244925,-0.1015629768371582,1.0664001017522513,0.21187902531122504,1.4512621993207349,GSE334503,CD27,cognate,4783,,HS75
0.5174634692326989,-0.0148390531539917,1.3191303174827946,0.2472047804226841,1.6466160039915156,GSE334503,CD27,cognate,4613,,HS86
0.4081494127576225,0.081371009349823,1.0126959599315373,0.3056467517434114,1.0036952611026821,GSE334503,CD27,cognate,5422,,HS88
0.44478299544628835,0.1029360294342041,1.1218049986525427,0.23875894469934628,1.5911332662245934,GSE334503,CD27,cognate,3835,,HS93
0.40490410295250334,0.07538539171218872,1.1004653769856705,0.2843399312002458,1.104618327911912,GSE334503,CD27,cognate,5077,,HS94
0.14380693204669115,-1.9762613773345947,0.6390284438257473,0.20587407885442965,0.6512404900378672,GSE334503,CD183 (CXCR3),cognate,84177,17.0,
-0.024696262664238834,-0.5496853590011597,0.40246372841362815,0.23587470705777927,-0.10199751392406586,GSE334503,CD183 (CXCR3),noncognate,84177,17.0,
0.15977331730645505,-3.10518741607666,0.6763313568168451,0.25143730600442366,0.5865269186024855,GSE334503,CD183 (CXCR3),cognate,5577,,HS10
0.12703707758747523,-1.2792820930480957,0.6297818834926933,0.17886063957814405,0.6694447038301159,GSE334503,CD183 (CXCR3),cognate,5436,,HS12
0.1684590707938297,-2.3431453704833984,0.6159434274420184,0.1671319280403606,1.0596500929244899,GSE334503,CD183 (CXCR3),cognate,4385,,HS16
0.15790988140559922,-1.7521686553955078,0.605644766541082,0.19007288096381356,0.7941181630540288,GSE334503,CD183 (CXCR3),cognate,6170,,HS22
0.2500751703889478,-2.3249638080596924,0.6957864324863705,0.26206378607781605,0.8740051978927822,GSE334503,CD183 (CXCR3),cognate,4705,,HS24
0.09932668909041084,-1.688542127609253,0.6838564122887779,0.1531412626760803,0.5908605617229093,GSE334503,CD183 (CXCR3),cognate,5100,,HS28
0.2001354811809421,-2.4741175174713135,0.719925375488514,0.1458201472326916,1.4256853099806526,GSE334503,CD183 (CXCR3),cognate,5338,,HS30
0.12680904272672164,-1.3442926406860352,0.6510511143316774,0.18183770916844122,0.5345991047301929,GSE334503,CD183 (CXCR3),cognate,4821,,HS32
0.18361792952048656,-1.5435137748718262,0.5746498047008098,0.240534043358657,0.6615500923011398,GSE334503,CD183 (CXCR3),cognate,4619,,HS46
0.18118426870323018,-3.269502639770508,0.7997458113727308,0.1356269044333194,1.2930611642247598,GSE334503,CD183 (CXCR3),cognate,4185,,HS47
0.1100104929674608,-2.370148181915283,0.6162258091989472,0.2053065534137894,0.5527411412186375,GSE334503,CD183 (CXCR3),cognate,4761,,HS6
0.1503772050038963,-1.540977954864502,0.587953557799746,0.19622510149603123,0.7597788077465008,GSE334503,CD183 (CXCR3),cognate,5350,,HS68
0.07209536287850295,-2.9985485076904297,0.623516443938155,0.2438186774457125,0.3206687892888139,GSE334503,CD183 (CXCR3),cognate,4783,,HS75
0.12311224664857678,-2.536929130554199,0.576866481218022,0.27603016432688937,0.41696390253593757,GSE334503,CD183 (CXCR3),cognate,4613,,HS86
0.15433118171475776,-1.2884371280670166,0.546332744424482,0.1935868949362553,0.7637743752817109,GSE334503,CD183 (CXCR3),cognate,5422,,HS88
0.10298777699499134,-2.979184627532959,0.6467897322106312,0.14944567283069826,0.6633559627859812,GSE334503,CD183 (CXCR3),cognate,3835,,HS93
0.1181378870084331,-2.276686191558838,0.593911751247701,0.34283642310747453,0.35304364538333655,GSE334503,CD183 (CXCR3),cognate,5077,,HS94
0.03254487086308348,-0.8480829000473022,0.4395069004641139,0.026974743755351728,0.997082000467782,GSE334503,CD154,cognate,84177,17.0,
-0.04991973368617147,-2.588489055633545,0.7016821999163245,0.023543857636278778,-1.8279207711393746,GSE334503,CD154,noncognate,84177,17.0,
0.04431292051439749,-0.7329695224761963,0.42640638394072355,0.023262500123059648,2.0119819078302275,GSE334503,CD154,cognate,5577,,HS10
0.03664277053573412,-0.5124120712280273,0.4552773952107545,0.023915861917204517,0.8714798950824785,GSE334503,CD154,cognate,5436,,HS12
0.07445258408771283,-0.921137809753418,0.4073309821676481,0.03481345872003605,1.4714653246831515,GSE334503,CD154,cognate,4385,,HS16
-0.017149701425225396,-1.0513174533843994,0.4690393667342872,0.027951792242148915,-0.25368959923916756,GSE334503,CD154,cognate,6170,,HS22
0.014695647742705301,-1.154130220413208,0.4299039642246598,0.024840601903167312,0.27629176307737163,GSE334503,CD154,cognate,4705,,HS24
0.02766734168395657,-0.5169497728347778,0.4463494424855564,0.030681344858949224,0.2918152779489477,GSE334503,CD154,cognate,5100,,HS28
0.04587070269507576,-0.9621354341506958,0.4345753701590782,0.02681196953024473,1.8398482799471907,GSE334503,CD154,cognate,5338,,HS30
0.011866722093927778,-0.4325329065322876,0.4590898920070685,0.0208028728416626,0.18878205165570583,GSE334503,CD154,cognate,4821,,HS32
0.013723239420457998,-0.7672461271286011,0.4411545432475842,0.02516267272375721,0.2467496205839826,GSE334503,CD154,cognate,4619,,HS46
0.06141013652352053,-1.3431439399719238,0.448609760308307,0.034512285828121096,1.4947526253859298,GSE334503,CD154,cognate,4185,,HS47
0.03469215737452454,-0.9167237281799316,0.42593970543786497,0.022784968541530306,1.6207603743417778,GSE334503,CD154,cognate,4761,,HS6
0.033548767633458036,-0.8141828775405884,0.440360340825118,0.024538794078653992,1.4050392855954164,GSE334503,CD154,cognate,5350,,HS68
0.04367398380945965,-0.7581021785736084,0.4258254491980701,0.021862340557256294,2.1477088922088545,GSE334503,CD154,cognate,4783,,HS75
0.040179870282382284,-1.2082366943359375,0.4196111904823065,0.028572560981980896,1.5372648827235302,GSE334503,CD154,cognate,4613,,HS86
0.033000135992125396,-0.873105525970459,0.43882891934190343,0.030878231829650226,0.8097966239802935,GSE334503,CD154,cognate,5422,,HS88
0.040794071740989146,-1.5147457122802734,0.4560354257310227,0.03169861481383606,1.151869730739146,GSE334503,CD154,cognate,3835,,HS93
0.024112422126285435,-1.1669368743896484,0.4350739378957986,0.0297403369312177,0.9454083771600058,GSE334503,CD154,cognate,5077,,HS94
0.17332664712789428,-0.2969210147857666,0.5394242772724914,0.2554610020644095,0.7003686164255848,GSE334503,CD141 (Thrombomodulin),cognate,84177,17.0,
0.15410828686652694,-0.05161488056182861,0.961919546353737,0.12899947843664689,1.0131226857458961,GSE334503,CD141 (Thrombomodulin),noncognate,84177,17.0,
0.14620400696414163,-0.4809563159942627,0.5222846473533593,0.33657416473274365,0.565214109682177,GSE334503,CD141 (Thrombomodulin),cognate,5577,,HS10
0.1396036450914465,-0.14717018604278564,0.5315673104886522,0.15780629177796499,0.9542813210696415,GSE334503,CD141 (Thrombomodulin),cognate,5436,,HS12
0.1777552904350509,-0.4888160228729248,0.6171855443609616,0.2923329023609525,0.7144239740008372,GSE334503,CD141 (Thrombomodulin),cognate,4385,,HS16
0.1893772871000772,-0.23414039611816406,0.509842877727748,0.26635002999466345,0.817446024190486,GSE334503,CD141 (Thrombomodulin),cognate,6170,,HS22
0.21621232500976695,-0.3012169599533081,0.5673741193883449,0.2622391428598991,0.8507541831024852,GSE334503,CD141 (Thrombomodulin),cognate,4705,,HS24
0.13249201241224884,-0.16577935218811035,0.5269432242264352,0.15029318363542946,1.2742536536644329,GSE334503,CD141 (Thrombomodulin),cognate,5100,,HS28
0.17688941714227854,-0.30226361751556396,0.4929734721010512,0.2759355998871902,0.5433627143860745,GSE334503,CD141 (Thrombomodulin),cognate,5338,,HS30
0.18583733523637755,-0.1454402208328247,0.5239775419664172,0.33662164429264646,0.41688058585073945,GSE334503,CD141 (Thrombomodulin),cognate,4821,,HS32
0.1818447989338586,-0.20533454418182373,0.5216553939824196,0.2523968603349972,0.6988342455499413,GSE334503,CD141 (Thrombomodulin),cognate,4619,,HS46
0.13387822305670674,-0.3381446599960327,0.5142346914087045,0.14093474078242035,1.1046299944779194,GSE334503,CD141 (Thrombomodulin),cognate,4185,,HS47
0.14372028973545123,-0.42506492137908936,0.5471663924873138,0.17573287144747743,1.1804926611430784,GSE334503,CD141 (Thrombomodulin),cognate,4761,,HS6
0.18255024954359286,-0.258121132850647,0.5355832422152621,0.2144848829035201,0.8396372884217356,GSE334503,CD141 (Thrombomodulin),cognate,5350,,HS68
0.16771549901387958,-0.6402487754821777,0.5818776177532835,0.27090105237306406,0.5609517039946628,GSE334503,CD141 (Thrombomodulin),cognate,4783,,HS75
0.2234590219066384,-0.49875521659851074,0.655263659067432,0.3522693282606609,0.6586347265485413,GSE334503,CD141 (Thrombomodulin),cognate,4613,,HS86
0.14597968144087015,-0.23482322692871094,0.5126775829337734,0.20896943002222632,0.6248644857389666,GSE334503,CD141 (Thrombomodulin),cognate,5422,,HS88
0.17256844648808842,-0.44449758529663086,0.5048571936122903,0.28366619519375746,0.5475613348381846,GSE334503,CD141 (Thrombomodulin),cognate,3835,,HS93
0.19515377061588585,-0.23881936073303223,0.5029524714670004,0.25510944021300874,0.8285226840503127,GSE334503,CD141 (Thrombomodulin),cognate,5077,,HS94
0.6214074710242043,0.4242329001426697,0.5572467381795622,0.5496217619671219,1.217325751265994,GSE334503,CD161,cognate,84177,17.0,
-0.1919673895136001,-1.382793664932251,1.504737445957021,0.41406691917609245,-0.429583296581878,GSE334503,CD161,noncognate,84177,17.0,
0.6859785650055144,0.4256051778793335,0.5378366436323995,0.666249327228612,0.9964246982479538,GSE334503,CD161,cognate,5577,,HS10
0.5782446280888668,0.3759586215019226,0.5835019673965616,0.4728718048365442,1.3617789387423906,GSE334503,CD161,cognate,5436,,HS12
0.6653873064365042,0.435019850730896,0.5646124486231221,0.4915819302555844,1.4007207721405666,GSE334503,CD161,cognate,4385,,HS16
0.6031474535163418,0.48358094692230225,0.5583600442342456,0.6074506528743494,1.16457311496821,GSE334503,CD161,cognate,6170,,HS22
0.7243201640748362,0.5171604752540588,0.5778788480735753,0.5636986113846563,1.314477806163945,GSE334503,CD161,cognate,4705,,HS24
0.6141505640626167,0.39748209714889526,0.5658747316683838,0.5246930906456727,1.2322685994180702,GSE334503,CD161,cognate,5100,,HS28
0.6340098300865824,0.4179946184158325,0.5514804379200665,0.5645115302081766,1.1797478078802852,GSE334503,CD161,cognate,5338,,HS30
0.6024495296663553,0.3708224892616272,0.5845835492094498,0.49399883295813574,1.2645804663982232,GSE334503,CD161,cognate,4821,,HS32
0.5481971634191354,0.2827909588813782,0.5315625169093574,0.4378050052048524,1.2941552305385542,GSE334503,CD161,cognate,4619,,HS46
0.7030898056946049,0.4761005640029907,0.5640418326271551,0.6145857697918963,1.1388441501151272,GSE334503,CD161,cognate,4185,,HS47
0.6498183682643621,0.469477117061615,0.5560046394209469,0.5864943802063955,1.2017877172587972,GSE334503,CD161,cognate,4761,,HS6
0.5512407313229725,0.36772245168685913,0.5658875293461112,0.4953407413456284,1.305524142666091,GSE334503,CD161,cognate,5350,,HS68
0.5376939089999379,0.3418313264846802,0.5214732593966174,0.5452509373534299,1.135853466504846,GSE334503,CD161,cognate,4783,,HS75
0.5668387840948373,0.4339582920074463,0.5134920741103791,0.6127161027195794,1.1161378331218266,GSE334503,CD161,cognate,4613,,HS86
0.5948293306459805,0.34706711769104004,0.5825751406785141,0.4429386841787408,1.4107288534219913,GSE334503,CD161,cognate,5422,,HS88
0.6122372728286579,0.46588462591171265,0.5613177378840898,0.5618044276983518,1.2489493812895802,GSE334503,CD161,cognate,3835,,HS93
0.6092288692636265,0.4425576329231262,0.5419272444023786,0.5502851675665857,1.2375001051369616,GSE334503,CD161,cognate,5077,,HS94
0.19278552685761,0.0011066198348999023,0.6161712053309095,0.1030873472281063,0.8552066162778924,GSE334503,CD69,cognate,84177,17.0,
-0.1457641350751784,-0.2201223373413086,0.8668337607389703,0.08098657633909631,-2.568948873958706,GSE334503,CD69,noncognate,84177,17.0,
0.2594522335050136,-0.012766718864440918,0.6791527716457584,0.12434591169527465,1.0841585780097966,GSE334503,CD69,cognate,5577,,HS10
0.1500212316315009,-0.02452695369720459,0.5824948199291503,0.08912571317007692,0.8985488421150439,GSE334503,CD69,cognate,5436,,HS12
0.21398297328131105,-0.037134766578674316,0.5727244545989728,0.07005307980290262,1.961650013436271,GSE334503,CD69,cognate,4385,,HS16
0.3095121225183585,0.026105880737304688,0.6091233736545294,0.1303798084430267,1.3554928799265484,GSE334503,CD69,cognate,6170,,HS22
0.17840827459748493,0.011977791786193848,0.6470887277955123,0.0745980229729934,1.5888972038527924,GSE334503,CD69,cognate,4705,,HS24
0.21714288933821746,-0.01182103157043457,0.5807938447068479,0.07726212955959508,2.0733769755112705,GSE334503,CD69,cognate,5100,,HS28
0.14191629422691374,-0.025281667709350586,0.6038838963485986,0.07644861884079611,1.2197212429955917,GSE334503,CD69,cognate,5338,,HS30
0.10946610512825804,-0.03193831443786621,0.5993936007559999,0.15703710630857856,-0.04548042420734463,GSE334503,CD69,cognate,4821,,HS32
0.17630172048398093,0.003038465976715088,0.6355039557447155,0.10515231560532122,0.9639366079436598,GSE334503,CD69,cognate,4619,,HS46
0.13593031491113505,-0.03485143184661865,0.6166382289034258,0.11035663276719494,0.5255140244020626,GSE334503,CD69,cognate,4185,,HS47
