replicate,source,target,analysis_role,null,spearman,noncognate_spearman,specificity_delta,r2,calibration_slope,sd_ratio,complete_gate_pass
50,GSE334503,CD155 (PVR),primary_direct,NullA,0.00509554199709711,0.003874965745300801,0.0012205762517963092,-0.06090378761291504,0.03244449354965125,0.1815492874045863,False
50,GSE334503,CD155 (PVR),primary_direct,NullB,0.12150445742502165,0.05343102444370654,0.06807343298131512,-0.016959786415100098,0.699067837011138,0.1815492874045863,False
50,GSE334503,CD79b (Igβ),primary_direct,NullA,0.011307820936775159,9.809169011730295e-05,0.011209729246657855,-1.1167874336242676,0.0418106484281225,0.3812642035438467,False
50,GSE334503,CD79b (Igβ),primary_direct,NullB,0.1987160933599691,-0.11564421055001499,0.3143603039099841,-0.9165810346603394,0.7304571465753934,0.3812642035438467,False
50,GSE334503,CD107a (LAMP-1),primary_direct,NullA,0.0006289238787336491,-0.005122849889753793,0.005751773768487442,-0.04031491279602051,0.17860647817915493,0.02243723091719616,False
50,GSE334503,CD107a (LAMP-1),primary_direct,NullB,0.024825122023110685,0.052688622742232495,-0.02786350071912181,-0.03912198543548584,1.363517689368294,0.022437233341458425,False
50,GSE334503,CD137 (4-1BB),primary_direct,NullA,-0.0018678978313128936,0.006278018738639644,-0.008145916569952538,-0.23060274124145508,0.009045749505349272,0.036198697260250046,False
50,GSE334503,CD137 (4-1BB),primary_direct,NullB,0.025180357195233132,0.02210358245694376,0.0030767747382893715,-0.22842645645141602,0.8394462654964562,0.036198697260250046,False
50,GSE334503,CD223 (LAG-3),primary_direct,NullA,0.00408811281640599,-0.0028120673081096005,0.006900180124515591,-2.958913564682007,0.011354808871065792,0.13752523137652498,False
50,GSE334503,CD223 (LAG-3),primary_direct,NullB,0.05159687217533295,-0.118892981992141,0.17048985416747395,-2.942686080932617,0.4403522345481753,0.13752523137652498,False
50,GSE334503,CD314 (NKG2D),primary_direct,NullA,0.007749738804711507,0.0036243733887524037,0.004125365415959103,-0.136208176612854,0.01959857361656866,0.25398502705242104,False
50,GSE334503,CD314 (NKG2D),primary_direct,NullB,0.48204100795518123,0.052116870489539203,0.429924137465642,0.06873774528503418,1.6081202032286024,0.25398502705242104,True
50,GSE334503,CD3,sensitivity_non_direct,NullA,0.013706677213189163,0.0003056958058798514,0.013400981407309312,-0.10771965980529785,0.036608204187171534,0.3219124835638366,False
50,GSE334503,CD3,sensitivity_non_direct,NullB,0.6812711204321633,0.02916601018161882,0.6521051102505445,0.2937544584274292,1.9737075385715623,0.32191250995783355,True
50,GSE334503,CD45RO,sensitivity_non_direct,NullA,-0.00433221880388915,0.0034582733523375437,-0.007790492156226694,-0.05479133129119873,-0.142253687694882,0.02686097809110039,False
50,GSE334503,CD45RO,sensitivity_non_direct,NullB,0.0040422203136221,0.07463161790800452,-0.07058939759438242,-0.05428171157836914,0.2109823747491384,0.02686097809110039,False
50,GSE334503,CD19,primary_direct,NullA,-0.0014777324980867804,0.004678975545156021,-0.006156708043242802,-0.2310776710510254,0.012816444511608639,0.34913124595830614,False
50,GSE334503,CD19,primary_direct,NullB,0.2896239547333032,0.28662692715910326,0.002997027574199951,0.0981898307800293,1.3634624955022163,0.34913124595830614,False
50,GSE334503,CD123,primary_direct,NullA,0.0027355198395403076,4.3508197763947583e-05,0.00269201164177636,-0.0937269926071167,0.012712830333767628,0.3075392675932152,False
50,GSE334503,CD123,primary_direct,NullB,0.20075383564326302,-0.12008962051924778,0.3208434561625108,0.14557993412017822,1.2778094427812865,0.30753924023608636,True
50,GSE334503,CD11b,primary_direct,NullA,0.0017067330566657294,0.006496707722062741,-0.004789974665397012,-0.08288383483886719,0.005867533918681765,0.23944208296333566,False
50,GSE334503,CD11b,primary_direct,NullB,0.30630164018892525,-0.23733855060846498,0.5436401907973902,0.059186697006225586,1.2448720529272916,0.23944206308271773,True
50,GSE334503,CD103 (Integrin αE),primary_direct,NullA,-0.0008188412574507044,0.010348331053712134,-0.011167172311162838,-0.16700971126556396,-0.032111314724433106,0.03565084297507012,False
50,GSE334503,CD103 (Integrin αE),primary_direct,NullB,-0.010601411500761132,-0.06968025450351291,0.05907884300275178,-0.16618704795837402,0.291567114203262,0.03565084297507012,False
50,GSE334503,CD303 (BDCA-2),primary_direct,NullA,-0.004489055555869339,-0.0018414892432672856,-0.0026475663126020533,-0.23427438735961914,-0.017171890089354862,0.12161988163568493,False
50,GSE334503,CD303 (BDCA-2),primary_direct,NullB,0.10775688695233737,-0.05399258113741404,0.1617494680897514,-0.17503249645233154,1.9854157114443687,0.12161988163568493,False
50,GSE334503,CD1c,primary_direct,NullA,-0.00036269696186858047,-0.0001765576447900724,-0.00018613931707850808,-0.4452974796295166,0.0020297981448617907,0.26540697068733554,False
50,GSE334503,CD1c,primary_direct,NullB,0.17394548331810905,0.013089878264089088,0.16085560505401997,-0.27386999130249023,1.2188499347448205,0.2654070145754728,False
50,GSE334503,CD196 (CCR6),primary_direct,NullA,0.009474925139071383,-0.0028288600521849012,0.012303785191256284,-0.2635352611541748,0.30816584267060787,0.028014240758832746,False
50,GSE334503,CD196 (CCR6),primary_direct,NullB,0.22147255690694242,-0.10030924159501503,0.32178179850195743,-0.25207245349884033,7.611221713358268,0.028014240758832746,False
50,GSE334503,CD27,primary_direct,NullA,0.008742644894146712,0.00704203498006015,0.0017006099140865621,-0.1226118803024292,0.004537557115470841,0.2478894884667035,False
50,GSE334503,CD27,primary_direct,NullB,0.4381047470257575,0.34065490199572424,0.09744984503003329,0.05308634042739868,1.434158942138022,0.2478894884667035,False
50,GSE334503,CD183 (CXCR3),primary_direct,NullA,0.006347202468466239,-0.003190356332450497,0.009537558800916736,-2.0306522846221924,0.009592640130626119,0.20587407885442965,False
50,GSE334503,CD183 (CXCR3),primary_direct,NullB,0.14380693204669115,0.08854269693711472,0.055264235109576426,-1.9762613773345947,0.6512404900378672,0.20587407885442965,False
50,GSE334503,CD154,primary_direct,NullA,0.00021547765911861868,-0.0002853631513607678,0.0005008408104793865,-0.8496354818344116,-0.06978434339802435,0.026974741268771668,False
50,GSE334503,CD154,primary_direct,NullB,0.03254487086308348,0.009607645080659045,0.022937225782424436,-0.8480829000473022,0.997082000467782,0.026974743755351728,False
50,GSE334503,CD141 (Thrombomodulin),primary_direct,NullA,0.00011916641856226222,-0.0007729851615566544,0.0008921515801189165,-0.3868821859359741,0.01111780737304582,0.25546098599126066,False
50,GSE334503,CD141 (Thrombomodulin),primary_direct,NullB,0.17332664712789428,-0.07652542348087808,0.24985207060877235,-0.2969210147857666,0.7003686164255848,0.2554610020644095,False
50,GSE334503,CD161,primary_direct,NullA,0.010122035337698305,-0.0025479178720964014,0.012669953209794707,-0.306915283203125,0.007152151029339688,0.5496217173583912,False
50,GSE334503,CD161,primary_direct,NullB,0.6214074710242043,0.041210032702266565,0.5801974383219378,0.4242329001426697,1.217325751265994,0.5496217619671219,True
50,GSE334503,CD69,primary_direct,NullA,0.0039443900480457,-0.005330736247146023,0.009275126295191723,-0.017740368843078613,-0.03154286407322118,0.1030873472281063,False
50,GSE334503,CD69,primary_direct,NullB,0.19278552685761,0.03535146059317065,0.15743406626443934,0.0011066198348999023,0.8552066162778924,0.1030873472281063,False
50,GSE334503,CD127 (IL-7Rα),primary_direct,NullA,0.011263757004732644,-0.0038666103635932435,0.015130367368325888,-0.1667776107788086,0.02926691758548742,0.4188786804252581,False
50,GSE334503,CD127 (IL-7Rα),primary_direct,NullB,0.7109607478131135,-0.24382592541902398,0.9547866732321375,0.3423311114311218,1.4800553304756363,0.4188786804252581,True
50,GSE334503,CD274 (B7-H1; PD-L1),primary_direct,NullA,0.006369687443431341,0.0024560106118795325,0.003913676831551808,-0.0425494909286499,1.7387815396720054,0.003309065328635191,False
50,GSE334503,CD274 (B7-H1; PD-L1),primary_direct,NullB,0.0025449419036275432,-0.006352285097034129,0.008897227000661673,-0.04257047176361084,0.7887573156196143,0.0033090655452361396,False
50,GSE334503,CD33,primary_direct,NullA,0.008091009528887822,0.003911252488577567,0.004179757040310255,-0.13086605072021484,0.056115912245392495,0.19119274780863132,False
50,GSE334503,CD33,primary_direct,NullB,0.33703238601228425,-0.10386393199281513,0.4408963180050994,0.007460832595825195,1.9481681342981532,0.19119274780863132,True
50,GSE334503,CD11c,primary_direct,NullA,0.003860746617464245,0.0009459301927528166,0.0029148164247114285,-0.16899406909942627,0.01781812814610261,0.3360672671419351,False
50,GSE334503,CD11c,primary_direct,NullB,0.5283688767902234,-0.12618175965060727,0.6545506364408307,0.18505924940109253,1.5852410792113927,0.3360672671419351,True
50,GSE334503,CD45RA,sensitivity_non_direct,NullA,0.005533213143449146,-0.00036403202072441223,0.005897245164173558,-0.001526474952697754,0.13897506513226277,0.04595693178892537,False
50,GSE334503,CD45RA,sensitivity_non_direct,NullB,0.0025925748286961597,0.025918413961818907,-0.023325839133122746,-0.0019415616989135742,0.04068725110709891,0.04595693178892537,False
50,GSE334503,CD244 (2B4),primary_direct,NullA,0.0060133877306165675,-0.004625359997646261,0.010638747728262829,-0.07960951328277588,0.029256429237039222,0.2550789547404167,False
50,GSE334503,CD244 (2B4),primary_direct,NullB,0.2596058623488154,0.03867834685030423,0.22092751549851114,0.04472196102142334,0.9846933982300217,0.2550789547404167,True
50,GSE334503,CD226 (DNAM-1),primary_direct,NullA,0.004172206584467924,0.0046921192387004255,-0.0005199126542325015,-0.41724443435668945,0.08379443695469058,0.09244243191046315,False
50,GSE334503,CD226 (DNAM-1),primary_direct,NullB,0.1203107535530269,0.045598922473458696,0.07471183107956819,-0.3979836702346802,1.210741233429804,0.09244243191046315,False
50,GSE334503,CD28,primary_direct,NullA,0.003907229968223503,-0.0033407323922259144,0.007247962360449417,-0.06312394142150879,0.010971217285694987,0.2465883478113884,False
50,GSE334503,CD28,primary_direct,NullB,0.3553242536041074,0.07437213712799527,0.2809521164761121,0.09901410341262817,1.3442175683110598,0.2465883694081217,True
50,GSE334503,CD45,primary_direct,NullA,0.008510285791542456,-0.003846668185372579,0.012356953976915035,-0.029981017112731934,0.4736457875656906,0.02170176439911865,False
50,GSE334503,CD45,primary_direct,NullB,0.07599751962507231,-0.02324093035127248,0.09923844997634479,-0.027017951011657715,3.619339511379103,0.02170176439911865,False
50,GSE334503,CD38,primary_direct,NullA,0.011242733173234614,-0.0012775733155932785,0.012520306488827892,-0.03316235542297363,0.05099363999645134,0.18544945870849858,False
50,GSE334503,CD38,primary_direct,NullB,0.262611704287201,-0.0310139172581856,0.2936256215453866,0.0676606297492981,1.5168060326316395,0.18544945870849858,True
50,GSE334503,CD4,primary_direct,NullA,0.0004086582610287558,0.0030230835004858084,-0.0026144252394570524,-0.05628502368927002,-0.00999740779439744,0.23432818459389587,False
50,GSE334503,CD4,primary_direct,NullB,0.32930425317364886,0.2221891856321373,0.10711506754151157,0.057050228118896484,1.0220177462725517,0.23432818459389587,True
50,GSE334503,CD20,primary_direct,NullA,0.010786240880701011,-0.0020742920684848473,0.01286053294918586,-0.09090948104858398,0.0430330019618133,0.23186481154573377,False
50,GSE334503,CD20,primary_direct,NullB,0.40743711169195934,0.3888118627090302,0.018625248982929166,0.1594598889350891,2.371561170495134,0.23186481154573377,False
50,GSE334503,TIGIT (VSTM3),primary_direct,NullA,0.005520484419966343,0.005464308637927216,5.6175782039127355e-05,-0.035661935806274414,0.02654330248426687,0.1937671218614798,False
50,GSE334503,TIGIT (VSTM3),primary_direct,NullB,0.2135376116580016,-0.012072606909354673,0.22561021856735627,0.04599946737289429,1.114036286189639,0.1937671218614798,True
50,GSE334503,CD25,primary_direct,NullA,-0.00014822206435979228,-0.005795646942500725,0.005647424878140932,-0.15447580814361572,0.010548346578226855,0.14647031310226866,False
50,GSE334503,CD25,primary_direct,NullB,0.12944430835351803,-0.07828468640963605,0.2077289947631541,-0.10467696189880371,1.1711674784489448,0.14647031310226866,False
50,GSE335494,CD21,primary_direct,NullA,-0.0013844692572260134,0.0038902910847661027,-0.005274760341992116,-1.0267260074615479,-0.006320423109653232,0.1375355375629584,False
50,GSE335494,CD21,primary_direct,NullB,0.0951393169657387,-0.035110834352831015,0.1302501513185697,-0.9869868755340576,1.04409525904881,0.1375355469479011,False
50,GSE335494,CD57 Recombinant,sensitivity_non_direct,NullA,-0.004011765161838687,-0.0027580730756348653,-0.0012536920862038217,-6.834294319152832,-0.009137716528768812,0.135248854287008,False
50,GSE335494,CD57 Recombinant,sensitivity_non_direct,NullB,0.08109697300859509,-0.008656340682561983,0.08975331369115706,-6.802165985107422,0.8690412666265083,0.135248854287008,False
50,GSE335494,CD16,sensitivity_non_direct,NullA,0.009911552034608978,0.0026765808374652443,0.007234971197143733,-0.577629566192627,0.016681283567460053,0.7661858776186384,False
50,GSE335494,CD16,sensitivity_non_direct,NullB,0.49997051168375095,0.044299086268842255,0.4556714254149087,0.1425963044166565,0.6301190823238585,0.7661858776186384,True
50,GSE335494,HLA-DR,sensitivity_non_direct,NullA,0.008898194898680033,0.004295330368860708,0.0046028645298193255,-4.835951328277588,0.007469660115765589,1.0416975540025857,False
50,GSE335494,HLA-DR,sensitivity_non_direct,NullB,0.7066010455474249,0.04678258906854104,0.6598184564788838,-3.7745776176452637,0.496521581273371,1.0416975540025857,False
50,GSE335494,CD185 (CXCR5),primary_direct,NullA,0.006624430109807641,-0.0014718705386365513,0.008096300648444191,-0.43552231788635254,0.08228368012040856,0.09873609321463168,False
50,GSE335494,CD185 (CXCR5),primary_direct,NullB,0.21788655117062639,0.03592213678722424,0.18196441438340216,-0.39203178882598877,2.312842762604869,0.09873609321463168,False
50,GSE335494,CD279,primary_direct,NullA,0.0032621630211881873,0.0006065453186313964,0.002655617702556791,-7.727012634277344,0.05982416962344419,0.05988760553853845,False
50,GSE335494,CD279,primary_direct,NullB,0.17019160407448355,-0.0269347236931135,0.19712632776759706,-7.70123291015625,3.653693233579292,0.05988760553853845,False
50,GSE335494,CD194 (CCR4),primary_direct,NullA,0.0005153272539959157,-0.0009730028633188463,0.001488330117314762,-0.8496015071868896,-0.009976611048651801,0.1589633206519443,False
50,GSE335494,CD194 (CCR4),primary_direct,NullB,0.23865951259285087,0.0016037267138076215,0.23705578587904325,-0.7481676340103149,1.9970812277162064,0.1589633206519443,False
50,GSE335494,CD319 (CRACC),primary_direct,NullA,0.007294232021672145,-0.011472294529078164,0.01876652655075031,-8.996856689453125,0.1728118350638445,0.041515986435288144,False
50,GSE335494,CD319 (CRACC),primary_direct,NullB,0.1159461127849981,-0.017486872215709815,0.1334329850007079,-8.988492965698242,2.5990320951840373,0.041515986435288144,False
50,GSE335494,CD155 (PVR),primary_direct,NullA,0.00509554199709711,0.003874965745300801,0.0012205762517963092,-0.3015635013580322,1.4789511618323723,0.003982737801956014,False
50,GSE335494,CD155 (PVR),primary_direct,NullB,0.12150445742502165,0.05343102444370654,0.06807343298131512,-0.3005995750427246,31.866337645699996,0.003982737801956014,False
50,GSE335494,CD79b (Igβ),primary_direct,NullA,0.011307820936775159,9.809169011730295e-05,0.011209729246657855,-0.5623459815979004,0.06446109825538629,0.24729491873113238,False
50,GSE335494,CD79b (Igβ),primary_direct,NullB,0.1987160933599691,-0.11564421055001499,0.3143603039099841,-0.43248844146728516,1.1261741299504258,0.24729491873113238,False
50,GSE335494,CD107a (LAMP-1),primary_direct,NullA,-0.0006289238787336491,0.005122849889753793,-0.005751773768487442,-0.437258243560791,-0.21799953968173702,0.01838277122374324,False
50,GSE335494,CD107a (LAMP-1),primary_direct,NullB,-0.024825122023110685,-0.052688622742232495,0.02786350071912181,-0.4382359981536865,-1.6642518145996557,0.01838277320993569,False
50,GSE335494,CD137 (4-1BB),primary_direct,NullA,-0.0018678978313128936,0.006278018738639644,-0.008145916569952538,-8.713783264160156,0.047754780920358314,0.006856746577023983,False
50,GSE335494,CD137 (4-1BB),primary_direct,NullB,0.025180357195233132,0.02210358245694376,0.0030767747382893715,-8.713371276855469,4.43167391381663,0.006856746577023983,False
50,GSE335494,CD223 (LAG-3),primary_direct,NullA,0.00408811281640599,-0.0028120673081096005,0.006900180124515591,-30.785667419433594,0.08839607005728282,0.01766557633111635,False
50,GSE335494,CD223 (LAG-3),primary_direct,NullB,0.05159687217533295,-0.118892981992141,0.17048985416747395,-30.78358268737793,3.4281098823094838,0.01766557633111635,False
50,GSE335494,CD314 (NKG2D),primary_direct,NullA,0.007749738804711507,0.0036243733887524037,0.004125365415959103,-0.19873082637786865,0.01913066719927325,0.2601970791215101,False
50,GSE335494,CD314 (NKG2D),primary_direct,NullB,0.48204100795518123,0.052116870489539203,0.429924137465642,0.011227726936340332,1.5697271678780356,0.2601970791215101,True
50,GSE335494,CD3,sensitivity_non_direct,NullA,0.013706677213189163,0.0003056958058798514,0.013400981407309312,-0.6187105178833008,0.01577654465853459,0.7469720850258711,False
50,GSE335494,CD3,sensitivity_non_direct,NullB,0.6812711204321633,0.02916601018161882,0.6521051102505445,0.31287795305252075,0.8505821374282919,0.7469721462710229,True
50,GSE335494,CD45RO,sensitivity_non_direct,NullA,-0.00433221880388915,0.0034582733523375437,-0.007790492156226694,-3.341684341430664,-0.04507369243602487,0.08477394841229689,False
50,GSE335494,CD45RO,sensitivity_non_direct,NullB,0.0040422203136221,0.07463161790800452,-0.07058939759438242,-3.3400754928588867,0.0668507267823534,0.08477394841229689,False
50,GSE335494,CD19,primary_direct,NullA,-0.0014777324980867804,0.004678975545156021,-0.006156708043242802,-0.3096315860748291,0.012790111885599182,0.34985003459683406,False
50,GSE335494,CD19,primary_direct,NullB,0.2896239547333032,0.28662692715910326,0.002997027574199951,0.020313918590545654,1.3606611377963056,0.34985003459683406,False
50,GSE335494,CD123,primary_direct,NullA,0.0027355198395403076,4.3508197763947583e-05,0.00269201164177636,-0.9917540550231934,0.043241224749567056,0.09041590562025198,False
50,GSE335494,CD123,primary_direct,NullB,0.20075383564326302,-0.12008962051924778,0.3208434561625108,-0.9213982820510864,4.346321435117909,0.09041589757731294,False
50,GSE335494,CD11b,primary_direct,NullA,0.0017067330566657294,0.006496707722062741,-0.004789974665397012,-3.4945473670959473,0.002689205772180194,0.5224347486029345,False
50,GSE335494,CD11b,primary_direct,NullB,0.30630164018892525,-0.23733855060846498,0.5436401907973902,-3.184566020965576,0.5705492647083746,0.5224347052257406,False
50,GSE335494,CD103 (Integrin αE),primary_direct,NullA,0.0008188412574507044,-0.010348331053712134,0.011167172311162838,-0.377325177192688,0.47197453020316427,0.002425548459533557,False
50,GSE335494,CD103 (Integrin αE),primary_direct,NullB,0.010601411500761132,0.06968025450351291,-0.05907884300275178,-0.37738120555877686,-4.2854740017120445,0.002425548459533557,False
50,GSE335494,CD303 (BDCA-2),primary_direct,NullA,-0.004489055555869339,-0.0018414892432672856,-0.0026475663126020533,-1.6780245304107666,-0.006391557395104694,0.326750291594595,False
50,GSE335494,CD303 (BDCA-2),primary_direct,NullB,0.10775688695233737,-0.05399258113741404,0.1617494680897514,-1.5188617706298828,0.7389924658586424,0.326750291594595,False
50,GSE335494,CD1c,primary_direct,NullA,-0.00036269696186858047,-0.0001765576447900724,-0.00018613931707850808,-0.5020573139190674,0.0014239078354441905,0.3783410904475215,False
50,GSE335494,CD1c,primary_direct,NullB,0.17394548331810905,0.013089878264089088,0.16085560505401997,-0.25768494606018066,0.8550254450846299,0.37834115301063226,False
50,GSE335494,CD196 (CCR6),primary_direct,NullA,0.009474925139071383,-0.0028288600521849012,0.012303785191256284,-0.715674877166748,0.20215309684011668,0.04270542512633148,False
50,GSE335494,CD196 (CCR6),primary_direct,NullB,0.22147255690694242,-0.10030924159501503,0.32178179850195743,-0.6982007026672363,4.99287018252532,0.04270542512633148,False
50,GSE335494,CD27,primary_direct,NullA,0.008742644894146712,0.00704203498006015,0.0017006099140865621,-0.780188798904419,0.004233044041100882,0.2657220289114974,False
50,GSE335494,CD27,primary_direct,NullB,0.4381047470257575,0.34065490199572424,0.09744984503003329,-0.5918511152267456,1.3379128306182662,0.2657220289114974,False
50,GSE335494,CD183 (CXCR3),primary_direct,NullA,-0.006347202468466239,0.003190356332450497,-0.009537558800916736,-3.1072335243225098,-0.10956004644871861,0.01802550640226896,False
50,GSE335494,CD183 (CXCR3),primary_direct,NullB,-0.14380693204669115,-0.08854269693711472,-0.055264235109576426,-3.1119956970214844,-7.4379896019478275,0.01802550640226896,False
50,GSE335494,CD154,primary_direct,NullA,-0.00021547765911861868,0.0002853631513607678,-0.0005008408104793865,-3.292503833770752,0.09432018298027678,0.019957719671500986,False
50,GSE335494,CD154,primary_direct,NullB,-0.03254487086308348,-0.009607645080659045,-0.022937225782424436,-3.2936530113220215,-1.3476503334476493,0.019957721511239403,False
50,GSE335494,CD141 (Thrombomodulin),primary_direct,NullA,0.00011916641856226222,-0.0007729851615566544,0.0008921515801189165,-3.8228602409362793,0.10661369022365941,0.026639792071047243,False
50,GSE335494,CD141 (Thrombomodulin),primary_direct,NullB,0.17332664712789428,-0.07652542348087808,0.24985207060877235,-3.813479423522949,6.716150971361526,0.026639793747175365,False
50,GSE335494,CD161,primary_direct,NullA,0.010122035337698305,-0.0025479178720964014,0.012669953209794707,-1.3991384506225586,0.009300515759566147,0.4226623507643001,False
50,GSE335494,CD161,primary_direct,NullB,0.6214074710242043,0.041210032702266565,0.5801974383219378,-0.8368815183639526,1.5829862032891622,0.42266238506867776,False
50,GSE335494,CD69,primary_direct,NullA,0.0039443900480457,-0.005330736247146023,0.009275126295191723,-4.710571765899658,-0.04588465222571694,0.07086620505982484,False
50,GSE335494,CD69,primary_direct,NullB,0.19278552685761,0.03535146059317065,0.15743406626443934,-4.697616100311279,1.244048128409391,0.07086620505982484,False
50,GSE335494,CD127 (IL-7Rα),primary_direct,NullA,0.011263757004732644,-0.0038666103635932435,0.015130367368325888,-1.0697743892669678,0.030823487100166063,0.3977254766394679,False
50,GSE335494,CD127 (IL-7Rα),primary_direct,NullB,0.7109607478131135,-0.24382592541902398,0.9547866732321375,-0.58637535572052,1.5587726093660732,0.3977254766394679,False
50,GSE335494,CD274 (B7-H1; PD-L1),primary_direct,NullA,-0.006369687443431341,-0.0024560106118795325,-0.003913676831551808,-0.10757410526275635,-0.8519366859891803,0.006753720394529275,False
50,GSE335494,CD274 (B7-H1; PD-L1),primary_direct,NullB,-0.0025449419036275432,0.006352285097034129,-0.008897227000661673,-0.10753178596496582,-0.38646100537132,0.006753720836606448,False
50,GSE335494,CD33,primary_direct,NullA,0.008091009528887822,0.003911252488577567,0.004179757040310255,-1.083674669265747,0.024164293085405335,0.444000383992056,False
50,GSE335494,CD33,primary_direct,NullB,0.33703238601228425,-0.10386393199281513,0.4408963180050994,-0.7624436616897583,0.8389083096351253,0.444000383992056,False
50,GSE335494,CD11c,primary_direct,NullA,0.003860746617464245,0.0009459301927528166,0.0029148164247114285,-0.5109418630599976,0.051518504895252226,0.1162318195274169,False
50,GSE335494,CD11c,primary_direct,NullB,0.5283688767902234,-0.12618175965060727,0.6545506364408307,-0.38848936557769775,4.583491933012138,0.1162318195274169,False
50,GSE335494,CD45RA,sensitivity_non_direct,NullA,0.005533213143449146,-0.00036403202072441223,0.005897245164173558,-0.4115973711013794,0.08094425608647159,0.07890445923799039,False
50,GSE335494,CD45RA,sensitivity_non_direct,NullB,0.0025925748286961597,0.025918413961818907,-0.023325839133122746,-0.4123101234436035,0.023697785936014258,0.07890445923799039,False
50,GSE335494,CD244 (2B4),primary_direct,NullA,0.0060133877306165675,-0.004625359997646261,0.010638747728262829,-0.21668636798858643,0.06136222794050646,0.12161714631449921,False
50,GSE335494,CD244 (2B4),primary_direct,NullB,0.2596058623488154,0.03867834685030423,0.22092751549851114,-0.15740728378295898,2.065288942209158,0.12161714631449921,False
50,GSE335494,CD226 (DNAM-1),primary_direct,NullA,0.004172206584467924,0.0046921192387004255,-0.0005199126542325015,-0.8792672157287598,0.0751585794317055,0.10306423585090269,False
50,GSE335494,CD226 (DNAM-1),primary_direct,NullB,0.1203107535530269,0.045598922473458696,0.07471183107956819,-0.8577930927276611,1.085962144064498,0.10306423585090269,False
50,GSE335494,CD28,primary_direct,NullA,0.003907229968223503,-0.0033407323922259144,0.007247962360449417,-0.7386529445648193,0.006813635177414351,0.3970530804603842,False
50,GSE335494,CD28,primary_direct,NullB,0.3553242536041074,0.07437213712799527,0.2809521164761121,-0.4775804281234741,0.8348213706111302,0.39705311523513964,False
50,GSE335494,CD45,primary_direct,NullA,0.008510285791542456,-0.003846668185372579,0.012356953976915035,-13.293804168701172,0.04006596688049757,0.2565507206255119,False
50,GSE335494,CD45,primary_direct,NullB,0.07599751962507231,-0.02324093035127248,0.09923844997634479,-13.25877571105957,0.30616193910026834,0.2565507206255119,False
50,GSE335494,CD38,primary_direct,NullA,0.011242733173234614,-0.0012775733155932785,0.012520306488827892,-0.08896028995513916,0.05669307215846625,0.1668059668879082,False
50,GSE335494,CD38,primary_direct,NullB,0.262611704287201,-0.0310139172581856,0.2936256215453866,0.0017267465591430664,1.6863356553141617,0.1668059668879082,True
50,GSE335494,CD4,primary_direct,NullA,0.0004086582610287558,0.0030230835004858084,-0.0026144252394570524,-0.12656092643737793,-0.01189702128578497,0.1969126310430455,False
50,GSE335494,CD4,primary_direct,NullB,0.32930425317364886,0.2221891856321373,0.10711506754151157,-0.03132188320159912,1.2162122720279935,0.1969126310430455,False
50,GSE335494,CD20,primary_direct,NullA,0.010786240880701011,-0.0020742920684848473,0.01286053294918586,-1.2759504318237305,0.013167826941525813,0.7577437683075642,False
50,GSE335494,CD20,primary_direct,NullB,0.40743711169195934,0.3888118627090302,0.018625248982929166,-0.45773303508758545,0.7256827594297922,0.7577437683075642,False
50,GSE335494,TIGIT (VSTM3),primary_direct,NullA,0.005520484419966343,0.005464308637927216,5.6175782039127355e-05,-2.851604700088501,0.04121482845580841,0.12479049670588531,False
50,GSE335494,TIGIT (VSTM3),primary_direct,NullB,0.2135376116580016,-0.012072606909354673,0.22561021856735627,-2.7990128993988037,1.7298080094174442,0.12479049670588531,False
50,GSE335494,CD25,primary_direct,NullA,-0.00014822206435979228,-0.005795646942500725,0.005647424878140932,-1.1789765357971191,0.022706969313510295,0.06804163795135734,False
50,GSE335494,CD25,primary_direct,NullB,0.12944430835351803,-0.07828468640963605,0.2077289947631541,-1.1558427810668945,2.521121740252015,0.06804163795135734,False
51,GSE334503,CD21,primary_direct,NullA,-0.0020992041520152016,0.0011702913749334766,-0.003269495526948678,-0.46739351749420166,-0.02051258167291847,0.09847264552540905,False
51,GSE334503,CD21,primary_direct,NullB,0.0951393169657387,-0.05165358849684794,0.14679290546258664,-0.43871450424194336,1.4582752889568544,0.09847264552540905,False
51,GSE334503,CD57 Recombinant,sensitivity_non_direct,NullA,0.003866489786622066,-0.008884948751117009,0.012751438537739076,-7.558703422546387,0.03825475406293972,0.16929854150271176,False
51,GSE334503,CD57 Recombinant,sensitivity_non_direct,NullB,0.08109697300859509,-0.008873318691931682,0.08997029170052677,-7.521096229553223,0.6942578401808452,0.16929854150271176,False
51,GSE334503,CD16,sensitivity_non_direct,NullA,0.00919475784988058,-3.427422105194578e-05,0.009229032070932525,-0.1169583797454834,0.016569764908423417,0.32890776296500873,False
51,GSE334503,CD16,sensitivity_non_direct,NullB,0.49997051168375095,0.09586300851149525,0.4041075031722557,0.19704222679138184,1.4678532918405873,0.32890776296500873,True
51,GSE334503,HLA-DR,sensitivity_non_direct,NullA,0.005878376688592836,0.0018578398865211911,0.004020536802071645,-0.29046058654785156,0.0036037978424220914,0.5407909474704783,False
51,GSE334503,HLA-DR,sensitivity_non_direct,NullB,0.7066010455474249,0.05275714569748149,0.6538438998499434,0.2668529152870178,0.9564237091163783,0.5407909818341161,True
